,Ticket_ID,Horas,Minutos,Duracion
0,Cliente 1_16,16,0.0,540.0
1,Cliente 2_16,16,1.0,540.0
2,Cliente 3_16,16,1.0,540.0
3,Cliente 4_16,16,2.0,540.0
4,Cliente 5_16,16,2.0,540.0
5,Cliente 6_16,16,3.0,540.0
6,Cliente 7_16,16,3.0,540.0
7,Cliente 8_16,16,3.0,540.0
8,Cliente 9_16,16,4.0,540.0
9,Cliente 10_16,16,6.0,540.0
10,Cliente 11_16,16,9.0,540.0
11,Cliente 12_16,16,9.0,540.0
12,Cliente 13_16,16,10.0,540.0
13,Cliente 14_16,16,10.0,540.0
14,Cliente 15_16,16,11.0,540.0
15,Cliente 16_16,16,11.0,540.0
16,Cliente 17_16,16,11.0,540.0
17,Cliente 18_16,16,12.0,540.0
18,Cliente 19_16,16,12.0,540.0
19,Cliente 20_16,16,13.0,540.0
20,Cliente 21_16,16,14.0,540.0
21,Cliente 22_16,16,14.0,540.0
22,Cliente 23_16,16,16.0,540.0
23,Cliente 24_16,16,16.0,540.0
24,Cliente 25_16,16,16.0,540.0
25,Cliente 26_16,16,17.0,540.0
26,Cliente 27_16,16,19.0,540.0
27,Cliente 28_16,16,19.0,540.0
28,Cliente 29_16,16,20.0,540.0
29,Cliente 30_16,16,20.0,540.0
30,Cliente 31_16,16,22.0,540.0
31,Cliente 32_16,16,22.0,540.0
32,Cliente 33_16,16,23.0,540.0
33,Cliente 34_16,16,23.0,540.0
34,Cliente 35_16,16,24.0,540.0
35,Cliente 36_16,16,24.0,540.0
36,Cliente 37_16,16,25.0,540.0
37,Cliente 38_16,16,26.0,540.0
38,Cliente 39_16,16,26.0,540.0
39,Cliente 40_16,16,29.0,540.0
40,Cliente 41_16,16,30.0,540.0
41,Cliente 42_16,16,30.0,540.0
42,Cliente 43_16,16,30.0,540.0
43,Cliente 44_16,16,31.0,540.0
44,Cliente 45_16,16,32.0,540.0
45,Cliente 46_16,16,35.0,540.0
46,Cliente 47_16,16,36.0,540.0
47,Cliente 48_16,16,36.0,540.0
48,Cliente 49_16,16,38.0,540.0
49,Cliente 50_16,16,38.0,540.0
50,Cliente 51_16,16,41.0,540.0
51,Cliente 52_16,16,42.0,540.0
52,Cliente 53_16,16,43.0,540.0
53,Cliente 54_16,16,45.0,540.0
54,Cliente 55_16,16,45.0,540.0
55,Cliente 56_16,16,46.0,540.0
56,Cliente 57_16,16,46.0,540.0
57,Cliente 58_16,16,47.0,540.0
58,Cliente 59_16,16,47.0,540.0
59,Cliente 60_16,16,47.0,540.0
60,Cliente 61_16,16,47.0,540.0
61,Cliente 62_16,16,49.0,540.0
62,Cliente 63_16,16,49.0,540.0
63,Cliente 64_16,16,50.0,540.0
64,Cliente 65_16,16,50.0,540.0
65,Cliente 66_16,16,53.0,540.0
66,Cliente 67_16,16,54.0,540.0
67,Cliente 68_16,16,54.0,540.0
68,Cliente 69_16,16,55.0,540.0
69,Cliente 70_16,16,56.0,540.0
70,Cliente 71_16,16,57.0,540.0
71,Cliente 72_16,16,57.0,540.0
72,Cliente 73_16,16,58.0,540.0
73,Cliente 74_16,16,58.0,540.0
74,Cliente 75_16,16,59.0,540.0
75,Cliente 76_16,16,59.0,540.0
76,Cliente 77_16,16,59.0,540.0
77,Cliente 78_16,16,59.0,540.0
78,Cliente 1_15,15,1.0,540.0
79,Cliente 2_15,15,1.0,540.0
80,Cliente 3_15,15,2.0,540.0
81,Cliente 4_15,15,3.0,540.0
82,Cliente 5_15,15,3.0,540.0
83,Cliente 6_15,15,3.0,540.0
84,Cliente 7_15,15,3.0,540.0
85,Cliente 8_15,15,5.0,540.0
86,Cliente 9_15,15,6.0,540.0
87,Cliente 10_15,15,7.0,540.0
88,Cliente 11_15,15,7.0,540.0
89,Cliente 12_15,15,9.0,540.0
90,Cliente 13_15,15,9.0,540.0
91,Cliente 14_15,15,10.0,540.0
92,Cliente 15_15,15,10.0,540.0
93,Cliente 16_15,15,11.0,540.0
94,Cliente 17_15,15,13.0,540.0
95,Cliente 18_15,15,16.0,540.0
96,Cliente 19_15,15,18.0,540.0
97,Cliente 20_15,15,18.0,540.0
98,Cliente 21_15,15,20.0,540.0
99,Cliente 22_15,15,20.0,540.0
100,Cliente 23_15,15,20.0,540.0
101,Cliente 24_15,15,20.0,540.0
102,Cliente 25_15,15,21.0,540.0
103,Cliente 26_15,15,25.0,540.0
104,Cliente 27_15,15,25.0,540.0
105,Cliente 28_15,15,26.0,540.0
106,Cliente 29_15,15,27.0,540.0
107,Cliente 30_15,15,27.0,540.0
108,Cliente 31_15,15,27.0,540.0
109,Cliente 32_15,15,27.0,540.0
110,Cliente 33_15,15,28.0,540.0
111,Cliente 34_15,15,29.0,540.0
112,Cliente 35_15,15,29.0,540.0
113,Cliente 36_15,15,29.0,540.0
114,Cliente 37_15,15,29.0,540.0
115,Cliente 38_15,15,29.0,540.0
116,Cliente 39_15,15,30.0,540.0
117,Cliente 40_15,15,31.0,540.0
118,Cliente 41_15,15,32.0,540.0
119,Cliente 42_15,15,34.0,540.0
120,Cliente 43_15,15,35.0,540.0
121,Cliente 44_15,15,35.0,540.0
122,Cliente 45_15,15,36.0,540.0
123,Cliente 46_15,15,36.0,540.0
124,Cliente 47_15,15,36.0,540.0
125,Cliente 48_15,15,37.0,540.0
126,Cliente 49_15,15,39.0,540.0
127,Cliente 50_15,15,39.0,540.0
128,Cliente 51_15,15,39.0,540.0
129,Cliente 52_15,15,40.0,540.0
130,Cliente 53_15,15,41.0,540.0
131,Cliente 54_15,15,43.0,540.0
132,Cliente 55_15,15,44.0,540.0
133,Cliente 56_15,15,45.0,540.0
134,Cliente 57_15,15,46.0,540.0
135,Cliente 58_15,15,46.0,540.0
136,Cliente 59_15,15,46.0,540.0
137,Cliente 60_15,15,47.0,540.0
138,Cliente 61_15,15,47.0,540.0
139,Cliente 62_15,15,47.0,540.0
140,Cliente 63_15,15,47.0,540.0
141,Cliente 64_15,15,48.0,540.0
142,Cliente 65_15,15,48.0,540.0
143,Cliente 66_15,15,51.0,540.0
144,Cliente 67_15,15,53.0,540.0
145,Cliente 68_15,15,53.0,540.0
146,Cliente 69_15,15,54.0,540.0
147,Cliente 70_15,15,54.0,540.0
148,Cliente 71_15,15,54.0,540.0
149,Cliente 72_15,15,54.0,540.0
150,Cliente 73_15,15,55.0,540.0
151,Cliente 74_15,15,56.0,540.0
152,Cliente 75_15,15,56.0,540.0
153,Cliente 76_15,15,56.0,540.0
154,Cliente 77_15,15,57.0,540.0
155,Cliente 78_15,15,57.0,540.0
156,Cliente 79_15,15,57.0,540.0
157,Cliente 80_15,15,58.0,540.0
158,Cliente 81_15,15,58.0,540.0
159,Cliente 82_15,15,58.0,540.0
160,Cliente 83_15,15,59.0,540.0
161,Cliente 84_15,15,59.0,540.0
162,Cliente 85_15,15,59.0,540.0
163,Cliente 86_15,16,0.0,540.0
164,Cliente 87_15,16,0.0,540.0
165,Cliente 1_14,14,1.0,540.0
166,Cliente 2_14,14,1.0,540.0
167,Cliente 3_14,14,2.0,540.0
168,Cliente 4_14,14,2.0,540.0
169,Cliente 5_14,14,3.0,540.0
170,Cliente 6_14,14,5.0,540.0
171,Cliente 7_14,14,5.0,540.0
172,Cliente 8_14,14,5.0,540.0
173,Cliente 9_14,14,5.0,540.0
174,Cliente 10_14,14,6.0,540.0
175,Cliente 11_14,14,6.0,540.0
176,Cliente 12_14,14,6.0,540.0
177,Cliente 13_14,14,6.0,540.0
178,Cliente 14_14,14,8.0,540.0
179,Cliente 15_14,14,8.0,540.0
180,Cliente 16_14,14,9.0,540.0
181,Cliente 17_14,14,10.0,540.0
182,Cliente 18_14,14,10.0,540.0
183,Cliente 19_14,14,10.0,540.0
184,Cliente 20_14,14,10.0,540.0
185,Cliente 21_14,14,12.0,540.0
186,Cliente 22_14,14,12.0,540.0
187,Cliente 23_14,14,14.0,540.0
188,Cliente 24_14,14,14.0,540.0
189,Cliente 25_14,14,15.0,540.0
190,Cliente 26_14,14,17.0,540.0
191,Cliente 27_14,14,18.0,540.0
192,Cliente 28_14,14,18.0,540.0
193,Cliente 29_14,14,19.0,540.0
194,Cliente 30_14,14,20.0,540.0
195,Cliente 31_14,14,21.0,540.0
196,Cliente 32_14,14,21.0,540.0
197,Cliente 33_14,14,22.0,540.0
198,Cliente 34_14,14,24.0,540.0
199,Cliente 35_14,14,25.0,540.0
200,Cliente 36_14,14,25.0,540.0
201,Cliente 37_14,14,25.0,540.0
202,Cliente 38_14,14,26.0,540.0
203,Cliente 39_14,14,26.0,540.0
204,Cliente 40_14,14,26.0,540.0
205,Cliente 41_14,14,27.0,540.0
206,Cliente 42_14,14,27.0,540.0
207,Cliente 43_14,14,28.0,540.0
208,Cliente 44_14,14,29.0,540.0
209,Cliente 45_14,14,30.0,540.0
210,Cliente 46_14,14,31.0,540.0
211,Cliente 47_14,14,31.0,540.0
212,Cliente 48_14,14,31.0,540.0
213,Cliente 49_14,14,31.0,540.0
214,Cliente 50_14,14,32.0,540.0
215,Cliente 51_14,14,33.0,540.0
216,Cliente 52_14,14,33.0,540.0
217,Cliente 53_14,14,34.0,540.0
218,Cliente 54_14,14,34.0,540.0
219,Cliente 55_14,14,34.0,540.0
220,Cliente 56_14,14,34.0,540.0
221,Cliente 57_14,14,38.0,540.0
222,Cliente 58_14,14,38.0,540.0
223,Cliente 59_14,14,39.0,540.0
224,Cliente 60_14,14,39.0,540.0
225,Cliente 61_14,14,40.0,540.0
226,Cliente 62_14,14,42.0,540.0
227,Cliente 63_14,14,42.0,540.0
228,Cliente 64_14,14,42.0,540.0
229,Cliente 65_14,14,43.0,540.0
230,Cliente 66_14,14,44.0,540.0
231,Cliente 67_14,14,44.0,540.0
232,Cliente 68_14,14,44.0,540.0
233,Cliente 69_14,14,45.0,540.0
234,Cliente 70_14,14,45.0,540.0
235,Cliente 71_14,14,45.0,540.0
236,Cliente 72_14,14,46.0,540.0
237,Cliente 73_14,14,46.0,540.0
238,Cliente 74_14,14,47.0,540.0
239,Cliente 75_14,14,48.0,540.0
240,Cliente 76_14,14,48.0,540.0
241,Cliente 77_14,14,48.0,540.0
242,Cliente 78_14,14,49.0,540.0
243,Cliente 79_14,14,50.0,540.0
244,Cliente 80_14,14,50.0,540.0
245,Cliente 81_14,14,50.0,540.0
246,Cliente 82_14,14,51.0,540.0
247,Cliente 83_14,14,52.0,540.0
248,Cliente 84_14,14,53.0,540.0
249,Cliente 85_14,14,53.0,540.0
250,Cliente 86_14,14,54.0,540.0
