Ticket_ID,Horas,Minutos,Duracion
Cliente 1_16,16,0.11666666666666667,769.0
Cliente 2_16,16,0.13333333333333333,464.0
Cliente 3_16,16,0.45,718.0
Cliente 4_16,16,1.2333333333333334,296.0
Cliente 5_16,16,1.3333333333333333,507.0
Cliente 6_16,16,2.966666666666667,629.0
Cliente 7_16,16,3.55,600.0
Cliente 8_16,16,3.9166666666666665,455.0
Cliente 9_16,16,4.15,180.0
Cliente 10_16,16,4.566666666666666,425.0
Cliente 11_16,16,5.633333333333334,589.0
Cliente 12_16,16,5.8,227.0
Cliente 13_16,16,6.75,132.0
Cliente 14_16,16,7.116666666666666,1172.0
Cliente 15_16,16,7.55,431.0
Cliente 16_16,16,8.133333333333333,339.0
Cliente 17_16,16,10.9,703.0
Cliente 18_16,16,11.316666666666666,16.0
Cliente 19_16,16,12.066666666666666,1254.0
Cliente 20_16,16,12.266666666666667,595.0
Cliente 21_16,16,13.716666666666667,662.0
Cliente 22_16,16,13.783333333333333,293.0
Cliente 23_16,16,14.366666666666667,1076.0
Cliente 24_16,16,14.916666666666666,765.0
Cliente 25_16,16,15.0,90.0
Cliente 26_16,16,16.183333333333334,130.0
Cliente 27_16,16,17.366666666666667,647.0
Cliente 28_16,16,17.516666666666666,200.0
Cliente 29_16,16,19.3,381.0
Cliente 30_16,16,23.3,547.0
Cliente 31_16,16,26.633333333333333,68.0
Cliente 32_16,16,28.133333333333333,346.0
Cliente 33_16,16,28.816666666666666,248.0
Cliente 34_16,16,29.783333333333335,120.0
Cliente 35_16,16,29.9,188.0
Cliente 36_16,16,29.933333333333334,566.0
Cliente 37_16,16,30.866666666666667,200.0
Cliente 38_16,16,31.1,15.0
Cliente 39_16,16,32.13333333333333,1244.0
Cliente 40_16,16,32.4,36.0
Cliente 41_16,16,33.1,979.0
Cliente 42_16,16,33.43333333333333,111.0
Cliente 43_16,16,33.56666666666667,329.0
Cliente 44_16,16,34.483333333333334,602.0
Cliente 45_16,16,34.766666666666666,271.0
Cliente 46_16,16,35.93333333333333,478.0
Cliente 47_16,16,36.333333333333336,362.0
Cliente 48_16,16,36.96666666666667,109.0
Cliente 49_16,16,37.65,588.0
Cliente 50_16,16,38.21666666666667,117.0
Cliente 51_16,16,38.233333333333334,1501.0
Cliente 52_16,16,38.43333333333333,688.0
Cliente 53_16,16,39.86666666666667,285.0
Cliente 54_16,16,41.016666666666666,173.0
Cliente 55_16,16,41.56666666666667,132.0
Cliente 56_16,16,42.516666666666666,661.0
Cliente 57_16,16,43.78333333333333,648.0
Cliente 58_16,16,43.916666666666664,31.0
Cliente 59_16,16,44.38333333333333,277.0
Cliente 60_16,16,44.63333333333333,216.0
Cliente 61_16,16,47.3,1341.0
Cliente 62_16,16,48.8,213.0
Cliente 63_16,16,49.016666666666666,515.0
Cliente 64_16,16,49.3,542.0
Cliente 65_16,16,49.36666666666667,842.0
Cliente 66_16,16,49.38333333333333,1318.0
