Ticket_ID,Horas,Minutos,Duracion
Cliente 1_16,16,0.08333333333333333,127.0
Cliente 2_16,16,0.3,618.0
Cliente 3_16,16,0.4166666666666667,779.0
Cliente 4_16,16,0.43333333333333335,216.0
Cliente 5_16,16,0.5166666666666667,531.0
Cliente 6_16,16,1.0,1067.0
Cliente 7_16,16,1.05,89.0
Cliente 8_16,16,1.2666666666666666,168.0
Cliente 9_16,16,1.3166666666666667,611.0
Cliente 10_16,16,1.6,583.0
Cliente 11_16,16,2.45,385.0
Cliente 12_16,16,2.716666666666667,501.0
Cliente 13_16,16,2.75,710.0
Cliente 14_16,16,3.1,542.0
Cliente 15_16,16,3.4166666666666665,269.0
Cliente 16_16,16,3.8833333333333333,128.0
Cliente 17_16,16,4.316666666666666,14.0
Cliente 18_16,16,4.333333333333333,286.0
Cliente 19_16,16,4.933333333333334,716.0
Cliente 20_16,16,5.3,104.0
Cliente 21_16,16,5.466666666666667,470.0
Cliente 22_16,16,5.55,109.0
Cliente 23_16,16,5.616666666666666,241.0
Cliente 24_16,16,5.683333333333334,757.0
Cliente 25_16,16,6.116666666666666,851.0
Cliente 26_16,16,6.8,823.0
Cliente 27_16,16,7.166666666666667,569.0
Cliente 28_16,16,7.25,162.0
Cliente 29_16,16,7.683333333333334,369.0
Cliente 30_16,16,8.133333333333333,652.0
Cliente 31_16,16,8.966666666666667,484.0
Cliente 32_16,16,9.333333333333334,76.0
Cliente 33_16,16,9.383333333333333,329.0
Cliente 34_16,16,9.85,282.0
Cliente 35_16,16,9.85,351.0
Cliente 36_16,16,9.9,1007.0
Cliente 37_16,16,10.166666666666666,821.0
Cliente 38_16,16,10.283333333333333,1304.0
Cliente 39_16,16,10.733333333333333,1181.0
Cliente 40_16,16,11.583333333333334,70.0
Cliente 41_16,16,11.816666666666666,672.0
Cliente 42_16,16,11.966666666666667,234.0
Cliente 43_16,16,12.133333333333333,779.0
Cliente 44_16,16,12.466666666666667,471.0
Cliente 45_16,16,12.5,618.0
Cliente 46_16,16,12.916666666666666,422.0
Cliente 47_16,16,13.766666666666667,300.0
Cliente 48_16,16,13.85,37.0
Cliente 49_16,16,13.9,376.0
Cliente 50_16,16,13.933333333333334,1258.0
Cliente 51_16,16,14.3,326.0
Cliente 52_16,16,14.833333333333334,690.0
Cliente 53_16,16,15.533333333333333,95.0
Cliente 54_16,16,15.916666666666666,1406.0
Cliente 55_16,16,16.016666666666666,557.0
Cliente 56_16,16,16.85,54.0
Cliente 57_16,16,18.05,181.0
Cliente 58_16,16,18.416666666666668,87.0
Cliente 59_16,16,18.616666666666667,268.0
Cliente 60_16,16,18.9,1015.0
Cliente 61_16,16,18.966666666666665,243.0
Cliente 62_16,16,18.966666666666665,538.0
Cliente 63_16,16,19.05,646.0
Cliente 64_16,16,19.166666666666668,747.0
Cliente 65_16,16,19.966666666666665,507.0
Cliente 66_16,16,20.283333333333335,792.0
Cliente 67_16,16,20.366666666666667,399.0
Cliente 68_16,16,20.833333333333332,370.0
Cliente 69_16,16,20.933333333333334,109.0
Cliente 70_16,16,21.083333333333332,960.0
Cliente 71_16,16,21.133333333333333,502.0
Cliente 72_16,16,21.216666666666665,546.0
Cliente 73_16,16,21.266666666666666,378.0
Cliente 74_16,16,21.9,1192.0
Cliente 75_16,16,22.133333333333333,649.0
Cliente 76_16,16,22.233333333333334,73.0
Cliente 77_16,16,22.483333333333334,283.0
Cliente 78_16,16,22.666666666666668,291.0
