Ticket_ID,Horas,Minutos,Duracion
Cliente 1_16,16,0.1,1647.0
Cliente 2_16,16,0.11666666666666667,1069.0
Cliente 3_16,16,0.45,1421.0
Cliente 4_16,16,0.75,1301.0
Cliente 5_16,16,1.0833333333333333,1328.0
Cliente 6_16,16,1.1666666666666667,2077.0
Cliente 7_16,16,1.6666666666666667,1870.0
Cliente 8_16,16,1.9166666666666667,1849.0
Cliente 9_16,16,2.0833333333333335,1036.0
Cliente 10_16,16,2.4,1927.0
Cliente 11_16,16,2.4,1733.0
Cliente 12_16,16,3.216666666666667,1951.0
Cliente 13_16,16,3.283333333333333,2165.0
Cliente 14_16,16,3.4166666666666665,1810.0
Cliente 15_16,16,3.533333333333333,1475.0
Cliente 16_16,16,3.85,1391.0
Cliente 17_16,16,4.433333333333334,998.0
Cliente 18_16,16,4.466666666666667,1578.0
Cliente 19_16,16,4.5,1789.0
Cliente 20_16,16,4.566666666666666,1687.0
Cliente 21_16,16,4.833333333333333,1699.0
Cliente 22_16,16,5.383333333333334,2148.0
Cliente 23_16,16,5.483333333333333,2077.0
Cliente 24_16,16,5.583333333333333,1126.0
Cliente 25_16,16,5.766666666666667,859.0
Cliente 26_16,16,5.916666666666667,1509.0
Cliente 27_16,16,6.183333333333334,1209.0
Cliente 28_16,16,6.4,1194.0
Cliente 29_16,16,7.65,1866.0
Cliente 30_16,16,7.716666666666667,1685.0
Cliente 31_16,16,7.85,1684.0
Cliente 32_16,16,8.5,1932.0
Cliente 33_16,16,8.5,1832.0
Cliente 34_16,16,8.733333333333333,1308.0
Cliente 35_16,16,8.85,1560.0
Cliente 36_16,16,8.866666666666667,1236.0
Cliente 37_16,16,9.05,1350.0
Cliente 38_16,16,9.516666666666667,2021.0
Cliente 39_16,16,10.05,1888.0
Cliente 40_16,16,10.633333333333333,1421.0
Cliente 41_16,16,10.683333333333334,1621.0
Cliente 42_16,16,10.866666666666667,1349.0
Cliente 43_16,16,11.083333333333334,1458.0
Cliente 44_16,16,11.366666666666667,1431.0
Cliente 45_16,16,11.383333333333333,1904.0
Cliente 46_16,16,12.133333333333333,2111.0
Cliente 47_16,16,12.216666666666667,1768.0
Cliente 48_16,16,12.35,2142.0
Cliente 49_16,16,12.75,1407.0
Cliente 50_16,16,12.85,1390.0
Cliente 51_16,16,13.033333333333333,1555.0
Cliente 52_16,16,13.083333333333334,1525.0
Cliente 53_16,16,13.2,1705.0
Cliente 54_16,16,13.516666666666667,1404.0
Cliente 55_16,16,13.683333333333334,1881.0
Cliente 56_16,16,14.083333333333334,1079.0
Cliente 57_16,16,14.483333333333333,1692.0
Cliente 58_16,16,14.483333333333333,1521.0
Cliente 59_16,16,14.516666666666667,1236.0
Cliente 60_16,16,14.65,1525.0
Cliente 61_16,16,15.083333333333334,1525.0
Cliente 62_16,16,15.75,1525.0
Cliente 63_16,16,15.966666666666667,1525.0
Cliente 64_16,16,16.366666666666667,1525.0
Cliente 65_16,16,16.416666666666668,1525.0
Cliente 66_16,16,16.483333333333334,892.0
Cliente 67_16,16,16.583333333333332,1525.0
Cliente 68_16,16,16.633333333333333,1525.0
Cliente 69_16,16,16.783333333333335,1525.0
Cliente 70_16,16,17.166666666666668,1525.0
Cliente 71_16,16,17.183333333333334,1525.0
Cliente 72_16,16,17.516666666666666,1525.0
Cliente 73_16,16,17.916666666666668,1525.0
Cliente 74_16,16,19.066666666666666,1525.0
Cliente 75_16,16,19.1,1525.0
Cliente 76_16,16,19.283333333333335,1525.0
Cliente 77_16,16,19.866666666666667,1525.0
Cliente 78_16,16,20.016666666666666,1525.0
Cliente 79_16,16,20.1,1525.0
Cliente 80_16,16,20.333333333333332,1525.0
Cliente 81_16,16,20.533333333333335,1525.0
Cliente 82_16,16,20.783333333333335,1525.0
Cliente 83_16,16,20.816666666666666,1525.0
Cliente 84_16,16,20.85,1525.0
Cliente 85_16,16,20.883333333333333,1525.0
Cliente 86_16,16,21.133333333333333,1525.0
Cliente 87_16,16,21.3,1525.0
Cliente 88_16,16,21.433333333333334,1525.0
Cliente 89_16,16,21.5,1525.0
Cliente 90_16,16,21.683333333333334,1525.0
Cliente 91_16,16,21.75,1525.0
Cliente 92_16,16,21.983333333333334,1525.0
Cliente 93_16,16,22.3,1525.0
Cliente 94_16,16,22.366666666666667,1525.0
Cliente 95_16,16,22.45,1525.0
Cliente 96_16,16,22.5,1525.0
Cliente 97_16,16,22.5,1525.0
Cliente 98_16,16,22.7,1525.0
Cliente 99_16,16,22.733333333333334,1525.0
Cliente 100_16,16,23.683333333333334,1525.0
Cliente 101_16,16,23.8,1525.0
Cliente 102_16,16,23.833333333333332,1525.0
Cliente 103_16,16,23.966666666666665,1525.0
Cliente 104_16,16,24.2,1525.0
Cliente 105_16,16,25.533333333333335,1525.0
Cliente 106_16,16,25.583333333333332,1525.0
Cliente 107_16,16,25.933333333333334,1525.0
Cliente 108_16,16,25.966666666666665,1525.0
Cliente 109_16,16,26.683333333333334,1525.0
Cliente 110_16,16,26.916666666666668,1525.0
Cliente 111_16,16,27.033333333333335,1525.0
Cliente 112_16,16,27.4,1525.0
Cliente 113_16,16,27.583333333333332,1525.0
Cliente 114_16,16,27.633333333333333,1525.0
Cliente 115_16,16,27.716666666666665,1525.0
Cliente 116_16,16,28.066666666666666,1525.0
Cliente 117_16,16,28.166666666666668,1525.0
Cliente 118_16,16,28.366666666666667,1525.0
Cliente 119_16,16,28.4,1525.0
Cliente 120_16,16,28.5,1525.0
Cliente 121_16,16,28.616666666666667,1525.0
Cliente 122_16,16,28.766666666666666,1525.0
Cliente 123_16,16,28.933333333333334,1525.0
Cliente 124_16,16,29.1,1525.0
Cliente 125_16,16,29.416666666666668,1525.0
Cliente 126_16,16,29.466666666666665,1525.0
Cliente 127_16,16,29.466666666666665,1525.0
Cliente 128_16,16,30.233333333333334,1525.0
Cliente 129_16,16,30.35,1525.0
Cliente 130_16,16,30.45,1525.0
Cliente 131_16,16,30.683333333333334,1525.0
Cliente 132_16,16,31.2,1525.0
Cliente 133_16,16,31.666666666666668,1525.0
Cliente 134_16,16,31.716666666666665,1525.0
Cliente 135_16,16,32.13333333333333,1525.0
Cliente 136_16,16,32.6,1525.0
Cliente 137_16,16,32.65,1525.0
Cliente 138_16,16,33.06666666666667,1525.0
Cliente 139_16,16,33.3,1525.0
Cliente 140_16,16,33.38333333333333,1525.0
Cliente 141_16,16,33.733333333333334,1525.0
Cliente 142_16,16,33.86666666666667,1525.0
Cliente 143_16,16,34.1,1525.0
Cliente 144_16,16,34.233333333333334,1525.0
Cliente 145_16,16,34.266666666666666,1525.0
Cliente 146_16,16,34.38333333333333,1525.0
Cliente 147_16,16,34.81666666666667,1525.0
Cliente 148_16,16,34.93333333333333,1525.0
Cliente 149_16,16,35.55,1525.0
Cliente 150_16,16,35.766666666666666,1525.0
Cliente 151_16,16,36.03333333333333,1525.0
Cliente 152_16,16,36.166666666666664,1525.0
Cliente 153_16,16,36.9,1525.0
Cliente 154_16,16,36.983333333333334,1525.0
Cliente 155_16,16,36.983333333333334,1525.0
Cliente 156_16,16,37.25,1525.0
Cliente 157_16,16,37.416666666666664,1525.0
Cliente 158_16,16,37.5,1525.0
Cliente 159_16,16,37.85,1525.0
Cliente 160_16,16,37.95,1525.0
Cliente 161_16,16,38.0,1525.0
Cliente 162_16,16,38.21666666666667,1525.0
Cliente 163_16,16,38.46666666666667,1525.0
Cliente 164_16,16,39.6,1525.0
Cliente 165_16,16,39.81666666666667,1525.0
Cliente 166_16,16,39.983333333333334,1525.0
Cliente 167_16,16,40.266666666666666,1525.0
Cliente 168_16,16,40.416666666666664,1525.0
Cliente 169_16,16,40.583333333333336,1525.0
Cliente 170_16,16,40.85,1525.0
Cliente 171_16,16,40.88333333333333,1525.0
Cliente 172_16,16,40.88333333333333,1525.0
Cliente 173_16,16,40.93333333333333,1525.0
Cliente 174_16,16,41.25,1525.0
Cliente 175_16,16,41.483333333333334,1525.0
Cliente 176_16,16,42.61666666666667,1525.0
Cliente 177_16,16,42.75,1525.0
Cliente 178_16,16,43.35,1525.0
Cliente 179_16,16,43.78333333333333,1525.0
Cliente 180_16,16,44.13333333333333,1525.0
Cliente 181_16,16,44.233333333333334,1525.0
Cliente 182_16,16,44.483333333333334,1525.0
Cliente 183_16,16,44.5,1525.0
Cliente 184_16,16,44.5,1525.0
Cliente 185_16,16,44.733333333333334,1525.0
Cliente 186_16,16,44.983333333333334,1525.0
Cliente 187_16,16,45.46666666666667,1525.0
Cliente 188_16,16,45.5,1525.0
Cliente 189_16,16,45.61666666666667,1525.0
Cliente 190_16,16,45.75,1525.0
Cliente 191_16,16,45.9,1525.0
Cliente 192_16,16,46.53333333333333,1525.0
Cliente 193_16,16,46.88333333333333,1525.0
Cliente 194_16,16,47.233333333333334,1525.0
Cliente 195_16,16,47.9,1525.0
Cliente 196_16,16,47.916666666666664,1525.0
Cliente 197_16,16,48.266666666666666,1525.0
Cliente 198_16,16,48.35,1525.0
Cliente 199_16,16,48.56666666666667,1525.0
Cliente 200_16,16,48.61666666666667,1525.0
Cliente 201_16,16,48.7,1525.0
Cliente 202_16,16,48.9,1525.0
Cliente 203_16,16,48.96666666666667,1525.0
Cliente 204_16,16,49.3,1525.0
Cliente 205_16,16,49.53333333333333,1525.0
Cliente 206_16,16,49.63333333333333,1525.0
Cliente 207_16,16,49.71666666666667,1525.0
Cliente 208_16,16,49.81666666666667,1525.0
Cliente 209_16,16,50.31666666666667,1525.0
Cliente 210_16,16,50.35,1525.0
Cliente 211_16,16,50.4,1525.0
Cliente 212_16,16,50.516666666666666,1525.0
Cliente 213_16,16,50.55,1525.0
Cliente 214_16,16,50.6,1525.0
Cliente 215_16,16,50.916666666666664,1525.0
Cliente 216_16,16,51.25,1525.0
Cliente 217_16,16,51.31666666666667,1525.0
Cliente 218_16,16,51.53333333333333,1525.0
Cliente 219_16,16,51.55,1525.0
Cliente 220_16,16,51.56666666666667,1525.0
Cliente 221_16,16,51.65,1525.0
Cliente 222_16,16,51.7,1525.0
Cliente 223_16,16,52.5,1525.0
Cliente 224_16,16,52.55,1525.0
Cliente 225_16,16,52.983333333333334,1525.0
Cliente 226_16,16,53.0,1525.0
Cliente 227_16,16,53.233333333333334,1525.0
Cliente 228_16,16,53.68333333333333,1525.0
Cliente 229_16,16,54.53333333333333,1525.0
Cliente 230_16,16,54.56666666666667,1525.0
Cliente 231_16,16,54.61666666666667,1525.0
Cliente 232_16,16,55.416666666666664,1525.0
Cliente 233_16,16,55.43333333333333,1525.0
Cliente 234_16,16,55.833333333333336,1525.0
Cliente 235_16,16,55.86666666666667,1525.0
Cliente 236_16,16,56.03333333333333,1525.0
Cliente 237_16,16,56.166666666666664,1525.0
Cliente 238_16,16,56.2,1525.0
Cliente 239_16,16,56.483333333333334,1525.0
Cliente 240_16,16,56.5,1525.0
Cliente 241_16,16,57.05,1525.0
Cliente 242_16,16,57.083333333333336,1525.0
Cliente 243_16,16,57.15,1525.0
Cliente 244_16,16,57.65,1525.0
Cliente 245_16,16,57.81666666666667,1525.0
Cliente 246_16,16,58.53333333333333,1525.0
Cliente 247_16,16,58.81666666666667,1525.0
Cliente 248_16,16,58.833333333333336,1525.0
Cliente 249_16,16,58.86666666666667,1525.0
Cliente 250_16,16,58.916666666666664,1525.0
Cliente 251_16,16,59.06666666666667,1525.0
Cliente 252_16,16,59.083333333333336,1525.0
Cliente 253_16,16,59.13333333333333,1525.0
Cliente 254_16,16,59.2,1525.0
Cliente 255_16,16,59.25,1525.0
Cliente 256_16,16,59.5,1525.0
Cliente 257_16,16,59.55,1525.0
Cliente 258_16,16,59.766666666666666,1525.0
Cliente 1_15,15,0.2,1616.0
Cliente 2_15,15,0.5666666666666667,2092.0
Cliente 3_15,15,0.7166666666666667,1225.0
Cliente 4_15,15,0.8333333333333334,1453.0
Cliente 5_15,15,1.05,1480.0
Cliente 6_15,15,1.1166666666666667,2060.0
Cliente 7_15,15,1.2666666666666666,1074.0
Cliente 8_15,15,1.2833333333333334,1283.0
Cliente 9_15,15,1.2833333333333334,2278.0
Cliente 10_15,15,1.3,1781.0
Cliente 11_15,15,1.3833333333333333,1201.0
Cliente 12_15,15,1.4333333333333333,2223.0
Cliente 13_15,15,1.5333333333333334,1119.0
Cliente 14_15,15,2.1333333333333333,1370.0
Cliente 15_15,15,2.183333333333333,1397.0
Cliente 16_15,15,2.4,1648.0
Cliente 17_15,15,2.5166666666666666,1306.0
Cliente 18_15,15,2.55,1029.0
Cliente 19_15,15,2.816666666666667,2073.0
Cliente 20_15,15,2.8333333333333335,1599.0
Cliente 21_15,15,2.8833333333333333,1542.0
Cliente 22_15,15,2.8833333333333333,1448.0
Cliente 23_15,15,3.1,1768.0
Cliente 24_15,15,3.15,891.0
