,Ticket_ID,Horas,Minutos,Duracion
0,Cliente 1_16,16,0.0,1200.0
1,Cliente 2_16,16,0.0,1200.0
2,Cliente 3_16,16,1.0,1200.0
3,Cliente 4_16,16,1.0,1200.0
4,Cliente 5_16,16,1.0,1200.0
5,Cliente 6_16,16,1.0,1200.0
6,Cliente 7_16,16,1.0,1200.0
7,Cliente 8_16,16,1.0,1200.0
8,Cliente 9_16,16,2.0,1200.0
9,Cliente 10_16,16,2.0,1200.0
10,Cliente 11_16,16,2.0,1200.0
11,Cliente 12_16,16,3.0,1200.0
12,Cliente 13_16,16,3.0,1200.0
13,Cliente 14_16,16,4.0,1200.0
14,Cliente 15_16,16,5.0,1200.0
15,Cliente 16_16,16,5.0,1200.0
16,Cliente 17_16,16,5.0,1200.0
17,Cliente 18_16,16,6.0,1200.0
18,Cliente 19_16,16,6.0,1200.0
19,Cliente 20_16,16,7.0,1200.0
20,Cliente 21_16,16,7.0,1200.0
21,Cliente 22_16,16,8.0,1200.0
22,Cliente 23_16,16,8.0,1200.0
23,Cliente 24_16,16,9.0,1200.0
24,Cliente 25_16,16,9.0,1200.0
25,Cliente 26_16,16,9.0,1200.0
26,Cliente 27_16,16,9.0,1200.0
27,Cliente 28_16,16,9.0,1200.0
28,Cliente 29_16,16,10.0,1200.0
29,Cliente 30_16,16,10.0,1200.0
30,Cliente 31_16,16,10.0,1200.0
31,Cliente 32_16,16,11.0,1200.0
32,Cliente 33_16,16,11.0,1200.0
33,Cliente 34_16,16,11.0,1200.0
34,Cliente 35_16,16,12.0,1200.0
35,Cliente 36_16,16,12.0,1200.0
36,Cliente 37_16,16,12.0,1200.0
37,Cliente 38_16,16,12.0,1200.0
38,Cliente 39_16,16,13.0,1200.0
39,Cliente 40_16,16,13.0,1200.0
40,Cliente 41_16,16,13.0,1200.0
41,Cliente 42_16,16,13.0,1200.0
42,Cliente 43_16,16,14.0,1200.0
43,Cliente 44_16,16,14.0,1200.0
44,Cliente 45_16,16,14.0,1200.0
45,Cliente 46_16,16,14.0,1200.0
46,Cliente 47_16,16,15.0,1200.0
47,Cliente 48_16,16,15.0,1200.0
48,Cliente 49_16,16,15.0,1200.0
49,Cliente 50_16,16,15.0,1200.0
50,Cliente 51_16,16,16.0,1200.0
51,Cliente 52_16,16,16.0,1200.0
52,Cliente 53_16,16,17.0,1200.0
53,Cliente 54_16,16,17.0,1200.0
54,Cliente 55_16,16,18.0,1200.0
55,Cliente 56_16,16,18.0,1200.0
56,Cliente 57_16,16,18.0,1200.0
57,Cliente 58_16,16,18.0,1200.0
58,Cliente 59_16,16,19.0,1200.0
59,Cliente 60_16,16,19.0,1200.0
60,Cliente 61_16,16,19.0,1200.0
61,Cliente 62_16,16,19.0,1200.0
62,Cliente 63_16,16,19.0,1200.0
63,Cliente 64_16,16,20.0,1200.0
64,Cliente 65_16,16,20.0,1200.0
65,Cliente 66_16,16,20.0,1200.0
66,Cliente 67_16,16,20.0,1200.0
67,Cliente 68_16,16,20.0,1200.0
68,Cliente 69_16,16,20.0,1200.0
69,Cliente 70_16,16,20.0,1200.0
70,Cliente 71_16,16,20.0,1200.0
71,Cliente 72_16,16,21.0,1200.0
72,Cliente 73_16,16,21.0,1200.0
73,Cliente 74_16,16,22.0,1200.0
74,Cliente 75_16,16,22.0,1200.0
75,Cliente 76_16,16,23.0,1200.0
76,Cliente 77_16,16,23.0,1200.0
77,Cliente 78_16,16,24.0,1200.0
78,Cliente 79_16,16,25.0,1200.0
79,Cliente 80_16,16,25.0,1200.0
80,Cliente 81_16,16,26.0,1200.0
81,Cliente 82_16,16,26.0,1200.0
82,Cliente 83_16,16,28.0,1200.0
83,Cliente 84_16,16,29.0,1200.0
84,Cliente 85_16,16,30.0,1200.0
85,Cliente 86_16,16,30.0,1200.0
86,Cliente 87_16,16,30.0,1200.0
87,Cliente 88_16,16,30.0,1200.0
88,Cliente 89_16,16,31.0,1200.0
89,Cliente 90_16,16,31.0,1200.0
90,Cliente 91_16,16,31.0,1200.0
91,Cliente 92_16,16,31.0,1200.0
92,Cliente 93_16,16,31.0,1200.0
93,Cliente 94_16,16,31.0,1200.0
94,Cliente 95_16,16,31.0,1200.0
95,Cliente 96_16,16,32.0,1200.0
96,Cliente 97_16,16,32.0,1200.0
97,Cliente 98_16,16,32.0,1200.0
98,Cliente 99_16,16,32.0,1200.0
99,Cliente 100_16,16,32.0,1200.0
100,Cliente 101_16,16,33.0,1200.0
101,Cliente 102_16,16,33.0,1200.0
102,Cliente 103_16,16,34.0,1200.0
103,Cliente 104_16,16,34.0,1200.0
104,Cliente 105_16,16,35.0,1200.0
105,Cliente 106_16,16,35.0,1200.0
106,Cliente 107_16,16,36.0,1200.0
107,Cliente 108_16,16,36.0,1200.0
108,Cliente 109_16,16,36.0,1200.0
109,Cliente 110_16,16,36.0,1200.0
110,Cliente 111_16,16,37.0,1200.0
111,Cliente 112_16,16,37.0,1200.0
112,Cliente 113_16,16,37.0,1200.0
113,Cliente 114_16,16,37.0,1200.0
114,Cliente 115_16,16,37.0,1200.0
115,Cliente 116_16,16,37.0,1200.0
116,Cliente 117_16,16,37.0,1200.0
117,Cliente 118_16,16,37.0,1200.0
118,Cliente 119_16,16,38.0,1200.0
119,Cliente 120_16,16,38.0,1200.0
