Ticket_ID,Horas,Minutos,Duracion
Cliente 1_16,16,0.5,1647.0
Cliente 2_16,16,0.75,2650.0
Cliente 3_16,16,0.9166666666666666,2054.0
Cliente 4_16,16,1.2,1365.0
Cliente 5_16,16,1.4166666666666667,2064.0
Cliente 6_16,16,1.7166666666666666,1857.0
Cliente 7_16,16,1.7666666666666666,2259.0
Cliente 8_16,16,1.95,1887.0
Cliente 9_16,16,2.45,1233.0
Cliente 10_16,16,3.1,1753.0
Cliente 11_16,16,3.3666666666666667,1946.0
Cliente 12_16,16,3.4,2377.0
Cliente 13_16,16,3.45,347.0
Cliente 14_16,16,3.85,1377.0
Cliente 15_16,16,3.933333333333333,1569.0
Cliente 16_16,16,4.016666666666667,1672.0
Cliente 17_16,16,4.166666666666667,2078.0
Cliente 18_16,16,4.333333333333333,1512.0
Cliente 19_16,16,4.766666666666667,1667.0
Cliente 20_16,16,4.85,528.0
Cliente 21_16,16,5.0,1456.0
Cliente 22_16,16,5.2,1987.0
Cliente 23_16,16,5.466666666666667,2249.0
Cliente 24_16,16,5.833333333333333,1531.0
Cliente 25_16,16,5.883333333333334,1079.0
Cliente 26_16,16,6.233333333333333,986.0
Cliente 27_16,16,6.233333333333333,2200.0
Cliente 28_16,16,6.266666666666667,1651.0
Cliente 29_16,16,6.566666666666666,2435.0
Cliente 30_16,16,6.683333333333334,2087.0
Cliente 31_16,16,6.766666666666667,1303.0
Cliente 32_16,16,6.916666666666667,1378.0
Cliente 33_16,16,6.933333333333334,2150.0
Cliente 34_16,16,6.983333333333333,2282.0
Cliente 35_16,16,7.133333333333334,1298.0
Cliente 36_16,16,7.266666666666667,1928.0
Cliente 37_16,16,7.5,2578.0
Cliente 38_16,16,7.716666666666667,2042.0
Cliente 39_16,16,7.733333333333333,1523.0
Cliente 40_16,16,7.766666666666667,1806.0
Cliente 41_16,16,7.816666666666666,2065.0
Cliente 42_16,16,8.116666666666667,1818.0
Cliente 43_16,16,8.816666666666666,1454.0
Cliente 44_16,16,9.466666666666667,940.0
Cliente 45_16,16,9.5,2119.0
Cliente 46_16,16,10.116666666666667,1760.0
Cliente 47_16,16,10.216666666666667,2001.0
