Ticket_ID,Horas,Minutos,Duracion
Cliente 1_16,16,1.95,423.0
Cliente 2_16,16,3.3,891.0
Cliente 3_16,16,4.233333333333333,557.0
Cliente 4_16,16,4.383333333333334,346.0
Cliente 5_16,16,6.4,1049.0
Cliente 6_16,16,6.95,1165.0
Cliente 7_16,16,8.316666666666666,632.0
Cliente 8_16,16,9.166666666666666,187.0
Cliente 9_16,16,10.133333333333333,489.0
Cliente 10_16,16,11.8,422.0
Cliente 11_16,16,12.2,543.0
Cliente 12_16,16,12.433333333333334,1870.0
Cliente 13_16,16,13.05,494.0
Cliente 14_16,16,13.216666666666667,691.0
Cliente 15_16,16,14.2,245.0
Cliente 16_16,16,14.766666666666667,384.0
Cliente 17_16,16,15.733333333333333,625.0
Cliente 18_16,16,17.666666666666668,588.0
Cliente 19_16,16,17.933333333333334,527.0
Cliente 20_16,16,19.133333333333333,356.0
Cliente 21_16,16,19.533333333333335,533.0
Cliente 22_16,16,19.866666666666667,1154.0
Cliente 23_16,16,20.283333333333335,236.0
Cliente 24_16,16,20.883333333333333,106.0
Cliente 25_16,16,21.45,1825.0
Cliente 26_16,16,21.616666666666667,67.0
Cliente 27_16,16,21.666666666666668,135.0
Cliente 28_16,16,21.733333333333334,287.0
Cliente 29_16,16,21.916666666666668,90.0
Cliente 30_16,16,22.733333333333334,493.0
Cliente 31_16,16,23.7,139.0
Cliente 32_16,16,23.833333333333332,734.0
Cliente 33_16,16,24.333333333333332,812.0
Cliente 34_16,16,27.266666666666666,553.0
Cliente 35_16,16,28.016666666666666,244.0
Cliente 36_16,16,28.383333333333333,117.0
Cliente 37_16,16,28.4,869.0
Cliente 38_16,16,29.066666666666666,327.0
Cliente 39_16,16,31.2,196.0
Cliente 40_16,16,34.95,909.0
Cliente 41_16,16,35.68333333333333,722.0
Cliente 42_16,16,36.083333333333336,129.0
Cliente 43_16,16,37.333333333333336,337.0
Cliente 44_16,16,38.11666666666667,801.0
Cliente 45_16,16,38.53333333333333,265.0
Cliente 46_16,16,38.68333333333333,441.0
Cliente 47_16,16,38.85,338.0
Cliente 48_16,16,39.7,491.0
Cliente 49_16,16,39.75,1269.0
Cliente 50_16,16,40.93333333333333,305.0
Cliente 51_16,16,41.45,437.0
Cliente 52_16,16,43.983333333333334,395.0
Cliente 53_16,16,44.1,810.0
Cliente 54_16,16,44.85,820.0
Cliente 55_16,16,45.03333333333333,543.0
Cliente 56_16,16,46.6,178.0
Cliente 57_16,16,47.166666666666664,1093.0
Cliente 58_16,16,48.15,67.0
Cliente 59_16,16,48.983333333333334,492.0
Cliente 60_16,16,49.15,186.0
Cliente 61_16,16,49.516666666666666,776.0
Cliente 62_16,16,50.083333333333336,27.0
Cliente 63_16,16,50.31666666666667,983.0
Cliente 64_16,16,51.65,187.0
Cliente 65_16,16,52.0,290.0
Cliente 66_16,16,52.1,1113.0
Cliente 67_16,16,52.11666666666667,1227.0
Cliente 68_16,16,52.61666666666667,842.0
Cliente 69_16,16,53.05,300.0
Cliente 70_16,16,53.416666666666664,2516.0
Cliente 71_16,16,54.016666666666666,550.0
Cliente 72_16,16,54.35,215.0
Cliente 73_16,16,55.13333333333333,917.0
Cliente 74_16,16,55.95,301.0
Cliente 75_16,16,57.38333333333333,910.0
Cliente 76_16,16,58.516666666666666,853.0
Cliente 77_16,16,59.55,207.0
Cliente 78_16,16,59.9,585.0
Cliente 79_16,16,59.916666666666664,176.0
Cliente 1_15,15,0.7666666666666667,801.0
Cliente 2_15,15,0.8833333333333333,45.0
Cliente 3_15,15,3.283333333333333,875.0
Cliente 4_15,15,4.6,101.0
Cliente 5_15,15,4.766666666666667,516.0
Cliente 6_15,15,4.816666666666666,420.0
Cliente 7_15,15,5.75,385.0
Cliente 8_15,15,6.666666666666667,445.0
Cliente 9_15,15,7.2,78.0
Cliente 10_15,15,9.233333333333333,93.0
Cliente 11_15,15,9.316666666666666,733.0
Cliente 12_15,15,10.7,303.0
Cliente 13_15,15,10.883333333333333,682.0
Cliente 14_15,15,11.083333333333334,310.0
Cliente 15_15,15,11.916666666666666,752.0
Cliente 16_15,15,12.583333333333334,536.0
Cliente 17_15,15,13.433333333333334,406.0
Cliente 18_15,15,14.6,520.0
Cliente 19_15,15,14.616666666666667,1268.0
Cliente 20_15,15,17.15,1235.0
Cliente 21_15,15,17.266666666666666,337.0
Cliente 22_15,15,18.416666666666668,678.0
Cliente 23_15,15,18.416666666666668,752.0
Cliente 24_15,15,19.933333333333334,402.0
Cliente 25_15,15,19.983333333333334,919.0
Cliente 26_15,15,20.416666666666668,409.0
Cliente 27_15,15,20.45,105.0
Cliente 28_15,15,20.566666666666666,702.0
Cliente 29_15,15,20.7,1235.0
Cliente 30_15,15,21.033333333333335,937.0
Cliente 31_15,15,21.133333333333333,1018.0
Cliente 32_15,15,21.266666666666666,723.0
Cliente 33_15,15,21.333333333333332,516.0
Cliente 34_15,15,21.483333333333334,1864.0
Cliente 35_15,15,22.483333333333334,535.0
Cliente 36_15,15,23.983333333333334,521.0
Cliente 37_15,15,25.033333333333335,569.0
Cliente 38_15,15,25.883333333333333,11.0
Cliente 39_15,15,28.133333333333333,438.0
Cliente 40_15,15,29.133333333333333,1090.0
Cliente 41_15,15,29.283333333333335,17.0
Cliente 42_15,15,29.45,681.0
Cliente 43_15,15,29.816666666666666,46.0
Cliente 44_15,15,30.133333333333333,350.0
Cliente 45_15,15,31.666666666666668,368.0
Cliente 46_15,15,31.9,758.0
Cliente 47_15,15,32.43333333333333,231.0
Cliente 48_15,15,33.4,476.0
Cliente 49_15,15,34.1,394.0
Cliente 50_15,15,34.85,938.0
Cliente 51_15,15,35.6,1103.0
Cliente 52_15,15,36.06666666666667,362.0
Cliente 53_15,15,36.333333333333336,120.0
Cliente 54_15,15,36.5,62.0
Cliente 55_15,15,37.03333333333333,471.0
Cliente 56_15,15,37.38333333333333,671.0
Cliente 57_15,15,38.483333333333334,92.0
Cliente 58_15,15,38.9,859.0
Cliente 59_15,15,39.266666666666666,816.0
Cliente 60_15,15,39.516666666666666,919.0
Cliente 61_15,15,39.583333333333336,1105.0
Cliente 62_15,15,40.43333333333333,327.0
Cliente 63_15,15,40.7,259.0
Cliente 64_15,15,41.666666666666664,139.0
Cliente 65_15,15,42.833333333333336,924.0
Cliente 66_15,15,43.333333333333336,265.0
Cliente 67_15,15,43.55,250.0
Cliente 68_15,15,43.93333333333333,546.0
Cliente 69_15,15,44.11666666666667,1222.0
Cliente 70_15,15,44.3,721.0
Cliente 71_15,15,44.516666666666666,624.0
Cliente 72_15,15,44.86666666666667,976.0
Cliente 73_15,15,44.983333333333334,704.0
Cliente 74_15,15,45.18333333333333,446.0
Cliente 75_15,15,45.65,621.0
Cliente 76_15,15,46.31666666666667,1098.0
Cliente 77_15,15,46.36666666666667,270.0
Cliente 78_15,15,46.65,1085.0
Cliente 79_15,15,48.43333333333333,503.0
Cliente 80_15,15,49.7,461.0
Cliente 81_15,15,49.85,281.0
Cliente 82_15,15,50.166666666666664,380.0
Cliente 83_15,15,50.45,720.0
Cliente 84_15,15,50.516666666666666,1301.0
Cliente 85_15,15,50.65,1613.0
Cliente 86_15,15,51.71666666666667,162.0
Cliente 87_15,15,52.85,431.0
Cliente 88_15,15,53.55,999.0
Cliente 89_15,15,53.833333333333336,33.0
Cliente 90_15,15,53.95,338.0
Cliente 91_15,15,54.21666666666667,358.0
Cliente 92_15,15,54.333333333333336,58.0
Cliente 93_15,15,55.8,119.0
Cliente 94_15,15,56.11666666666667,68.0
Cliente 95_15,15,59.833333333333336,177.0
Cliente 1_14,14,0.65,116.0
Cliente 2_14,14,1.9666666666666666,427.0
Cliente 3_14,14,2.683333333333333,1202.0
Cliente 4_14,14,2.75,679.0
Cliente 5_14,14,4.316666666666666,978.0
Cliente 6_14,14,6.216666666666667,448.0
Cliente 7_14,14,6.6,158.0
Cliente 8_14,14,7.483333333333333,667.0
Cliente 9_14,14,8.166666666666666,749.0
Cliente 10_14,14,9.916666666666666,1557.0
Cliente 11_14,14,9.966666666666667,744.0
Cliente 12_14,14,10.6,1080.0
Cliente 13_14,14,10.8,682.0
Cliente 14_14,14,12.233333333333333,326.0
Cliente 15_14,14,12.666666666666666,467.0
Cliente 16_14,14,14.716666666666667,332.0
Cliente 17_14,14,15.733333333333333,588.0
Cliente 18_14,14,16.1,376.0
Cliente 19_14,14,17.766666666666666,601.0
Cliente 20_14,14,18.233333333333334,396.0
Cliente 21_14,14,19.216666666666665,443.0
Cliente 22_14,14,19.716666666666665,443.0
Cliente 23_14,14,20.65,664.0
Cliente 24_14,14,20.65,439.0
Cliente 25_14,14,21.433333333333334,436.0
Cliente 26_14,14,21.533333333333335,435.0
Cliente 27_14,14,21.683333333333334,983.0
Cliente 28_14,14,22.45,1031.0
Cliente 29_14,14,23.266666666666666,458.0
Cliente 30_14,14,23.45,448.0
Cliente 31_14,14,24.016666666666666,276.0
Cliente 32_14,14,26.0,207.0
Cliente 33_14,14,26.016666666666666,998.0
Cliente 34_14,14,26.85,140.0
Cliente 35_14,14,27.35,245.0
Cliente 36_14,14,28.1,1009.0
Cliente 37_14,14,28.616666666666667,264.0
Cliente 38_14,14,28.683333333333334,627.0
Cliente 39_14,14,29.366666666666667,387.0
Cliente 40_14,14,29.683333333333334,554.0
Cliente 41_14,14,30.066666666666666,719.0
Cliente 42_14,14,30.766666666666666,77.0
Cliente 43_14,14,30.816666666666666,331.0
Cliente 44_14,14,31.883333333333333,549.0
Cliente 45_14,14,31.933333333333334,460.0
Cliente 46_14,14,32.11666666666667,384.0
Cliente 47_14,14,32.75,269.0
Cliente 48_14,14,32.9,850.0
Cliente 49_14,14,33.35,1375.0
Cliente 50_14,14,34.28333333333333,810.0
Cliente 51_14,14,35.45,257.0
Cliente 52_14,14,35.45,343.0
Cliente 53_14,14,35.483333333333334,824.0
Cliente 54_14,14,36.583333333333336,450.0
Cliente 55_14,14,36.63333333333333,236.0
Cliente 56_14,14,36.86666666666667,229.0
Cliente 57_14,14,37.083333333333336,1424.0
Cliente 58_14,14,37.1,158.0
Cliente 59_14,14,40.016666666666666,1198.0
Cliente 60_14,14,41.0,217.0
Cliente 61_14,14,42.266666666666666,609.0
Cliente 62_14,14,42.61666666666667,637.0
Cliente 63_14,14,43.1,612.0
Cliente 64_14,14,43.166666666666664,156.0
Cliente 65_14,14,43.43333333333333,488.0
Cliente 66_14,14,44.05,755.0
Cliente 67_14,14,45.11666666666667,113.0
Cliente 68_14,14,46.86666666666667,295.0
Cliente 69_14,14,47.46666666666667,220.0
Cliente 70_14,14,47.483333333333334,257.0
Cliente 71_14,14,47.7,716.0
Cliente 72_14,14,47.96666666666667,136.0
Cliente 73_14,14,48.8,399.0
Cliente 74_14,14,48.983333333333334,1101.0
Cliente 75_14,14,49.0,587.0
Cliente 76_14,14,49.05,137.0
Cliente 77_14,14,49.75,548.0
Cliente 78_14,14,50.016666666666666,718.0
Cliente 79_14,14,51.15,789.0
Cliente 80_14,14,52.05,633.0
Cliente 81_14,14,52.05,726.0
Cliente 82_14,14,52.06666666666667,109.0
Cliente 83_14,14,52.3,186.0
Cliente 84_14,14,53.0,453.0
Cliente 85_14,14,53.11666666666667,344.0
Cliente 86_14,14,53.333333333333336,445.0
Cliente 87_14,14,54.15,121.0
Cliente 88_14,14,54.65,47.0
Cliente 89_14,14,54.983333333333334,1296.0
Cliente 90_14,14,56.9,759.0
Cliente 91_14,14,57.65,972.0
Cliente 92_14,14,58.53333333333333,171.0
Cliente 93_14,14,59.1,173.0
Cliente 1_13,13,0.2,1058.0
Cliente 2_13,13,1.0666666666666667,475.0
Cliente 3_13,13,1.2166666666666666,767.0
Cliente 4_13,13,1.5166666666666666,552.0
Cliente 5_13,13,2.15,363.0
Cliente 6_13,13,2.15,36.0
Cliente 7_13,13,3.183333333333333,135.0
Cliente 8_13,13,4.216666666666667,390.0
Cliente 9_13,13,4.816666666666666,186.0
Cliente 10_13,13,4.916666666666667,102.0
Cliente 11_13,13,6.533333333333333,126.0
Cliente 12_13,13,6.95,348.0
Cliente 13_13,13,7.0,347.0
Cliente 14_13,13,8.3,724.0
Cliente 15_13,13,8.566666666666666,495.0
Cliente 16_13,13,8.716666666666667,439.0
Cliente 17_13,13,8.966666666666667,149.0
Cliente 18_13,13,9.083333333333334,425.0
Cliente 19_13,13,9.266666666666667,340.0
Cliente 20_13,13,10.8,308.0
Cliente 21_13,13,11.583333333333334,568.0
Cliente 22_13,13,11.866666666666667,852.0
Cliente 23_13,13,13.65,433.0
Cliente 24_13,13,14.766666666666667,1234.0
Cliente 25_13,13,16.183333333333334,370.0
Cliente 26_13,13,16.55,321.0
