Ticket_ID,Horas,Minutos,Duracion
Cliente 1_16,16,0.2833333333333333,710.0
Cliente 2_16,16,0.6333333333333333,51.0
Cliente 3_16,16,1.1833333333333333,1619.0
Cliente 4_16,16,1.7666666666666666,390.0
Cliente 5_16,16,2.2,590.0
Cliente 6_16,16,3.0,174.0
Cliente 7_16,16,3.183333333333333,469.0
Cliente 8_16,16,3.3333333333333335,468.0
Cliente 9_16,16,3.8666666666666667,68.0
Cliente 10_16,16,6.05,489.0
Cliente 11_16,16,8.866666666666667,711.0
Cliente 12_16,16,9.15,1509.0
Cliente 13_16,16,10.0,117.0
Cliente 14_16,16,10.35,597.0
Cliente 15_16,16,10.6,316.0
Cliente 16_16,16,10.883333333333333,903.0
Cliente 17_16,16,11.266666666666667,510.0
Cliente 18_16,16,11.516666666666667,703.0
Cliente 19_16,16,12.4,377.0
Cliente 20_16,16,13.183333333333334,796.0
Cliente 21_16,16,13.916666666666666,794.0
Cliente 22_16,16,14.133333333333333,326.0
Cliente 23_16,16,16.166666666666668,388.0
Cliente 24_16,16,16.316666666666666,80.0
Cliente 25_16,16,16.433333333333334,295.0
Cliente 26_16,16,16.766666666666666,964.0
Cliente 27_16,16,19.233333333333334,219.0
Cliente 28_16,16,19.366666666666667,91.0
Cliente 29_16,16,19.516666666666666,1056.0
Cliente 30_16,16,19.583333333333332,736.0
Cliente 31_16,16,22.266666666666666,220.0
Cliente 32_16,16,22.283333333333335,481.0
Cliente 33_16,16,22.6,1051.0
Cliente 34_16,16,23.2,241.0
Cliente 35_16,16,23.65,423.0
Cliente 36_16,16,24.233333333333334,460.0
Cliente 37_16,16,25.083333333333332,726.0
Cliente 38_16,16,25.683333333333334,665.0
Cliente 39_16,16,26.5,273.0
Cliente 40_16,16,29.233333333333334,712.0
Cliente 41_16,16,29.516666666666666,95.0
Cliente 42_16,16,29.516666666666666,143.0
Cliente 43_16,16,29.866666666666667,350.0
Cliente 44_16,16,31.05,406.0
Cliente 45_16,16,32.05,259.0
Cliente 46_16,16,35.45,370.0
Cliente 47_16,16,36.3,339.0
Cliente 48_16,16,36.43333333333333,174.0
Cliente 49_16,16,37.6,338.0
Cliente 50_16,16,38.2,566.0
Cliente 51_16,16,40.6,13.0
Cliente 52_16,16,41.766666666666666,214.0
Cliente 53_16,16,42.68333333333333,758.0
Cliente 54_16,16,44.916666666666664,446.0
Cliente 55_16,16,45.21666666666667,416.0
Cliente 56_16,16,46.016666666666666,780.0
Cliente 57_16,16,46.13333333333333,438.0
Cliente 58_16,16,46.583333333333336,965.0
Cliente 59_16,16,46.583333333333336,810.0
Cliente 60_16,16,46.63333333333333,1245.0
Cliente 61_16,16,47.38333333333333,775.0
Cliente 62_16,16,48.63333333333333,635.0
Cliente 63_16,16,48.7,35.0
Cliente 64_16,16,50.483333333333334,255.0
Cliente 65_16,16,50.5,195.0
Cliente 66_16,16,53.43333333333333,150.0
Cliente 67_16,16,53.5,466.0
Cliente 68_16,16,54.416666666666664,518.0
Cliente 69_16,16,55.3,317.0
Cliente 70_16,16,56.416666666666664,431.0
Cliente 71_16,16,56.81666666666667,582.0
Cliente 72_16,16,56.833333333333336,210.0
Cliente 73_16,16,57.81666666666667,195.0
Cliente 74_16,16,58.5,259.0
Cliente 75_16,16,58.56666666666667,151.0
Cliente 76_16,16,58.61666666666667,865.0
Cliente 77_16,16,59.03333333333333,189.0
Cliente 78_16,16,59.083333333333336,433.0
Cliente 1_15,15,0.6166666666666667,1428.0
Cliente 2_15,15,1.0333333333333334,127.0
Cliente 3_15,15,2.2333333333333334,28.0
Cliente 4_15,15,2.9833333333333334,773.0
Cliente 5_15,15,3.1166666666666667,516.0
Cliente 6_15,15,3.3,383.0
Cliente 7_15,15,3.3,953.0
Cliente 8_15,15,4.85,208.0
Cliente 9_15,15,5.933333333333334,217.0
Cliente 10_15,15,6.766666666666667,114.0
Cliente 11_15,15,7.166666666666667,607.0
Cliente 12_15,15,8.683333333333334,879.0
Cliente 13_15,15,9.25,852.0
Cliente 14_15,15,9.533333333333333,518.0
Cliente 15_15,15,10.25,412.0
Cliente 16_15,15,11.366666666666667,620.0
Cliente 17_15,15,13.083333333333334,731.0
Cliente 18_15,15,16.233333333333334,363.0
Cliente 19_15,15,17.833333333333332,539.0
Cliente 20_15,15,17.983333333333334,74.0
Cliente 21_15,15,19.733333333333334,1016.0
Cliente 22_15,15,19.833333333333332,78.0
Cliente 23_15,15,20.166666666666668,829.0
Cliente 24_15,15,20.366666666666667,709.0
Cliente 25_15,15,21.433333333333334,707.0
Cliente 26_15,15,24.65,931.0
Cliente 27_15,15,25.016666666666666,223.0
Cliente 28_15,15,26.133333333333333,688.0
Cliente 29_15,15,26.533333333333335,190.0
Cliente 30_15,15,26.633333333333333,344.0
Cliente 31_15,15,26.833333333333332,755.0
Cliente 32_15,15,27.083333333333332,253.0
Cliente 33_15,15,27.516666666666666,333.0
Cliente 34_15,15,28.583333333333332,664.0
Cliente 35_15,15,28.616666666666667,57.0
Cliente 36_15,15,28.95,695.0
Cliente 37_15,15,29.283333333333335,1154.0
Cliente 38_15,15,29.45,877.0
Cliente 39_15,15,30.266666666666666,37.0
Cliente 40_15,15,31.016666666666666,609.0
Cliente 41_15,15,32.43333333333333,138.0
Cliente 42_15,15,34.11666666666667,1049.0
Cliente 43_15,15,35.0,1146.0
Cliente 44_15,15,35.35,611.0
Cliente 45_15,15,35.88333333333333,477.0
Cliente 46_15,15,35.93333333333333,445.0
Cliente 47_15,15,36.1,195.0
Cliente 48_15,15,36.583333333333336,353.0
Cliente 49_15,15,38.666666666666664,275.0
Cliente 50_15,15,39.11666666666667,305.0
Cliente 51_15,15,39.28333333333333,299.0
Cliente 52_15,15,40.0,38.0
Cliente 53_15,15,41.416666666666664,287.0
Cliente 54_15,15,42.7,1430.0
Cliente 55_15,15,43.6,1074.0
Cliente 56_15,15,44.766666666666666,701.0
Cliente 57_15,15,45.583333333333336,497.0
Cliente 58_15,15,45.85,346.0
Cliente 59_15,15,46.31666666666667,798.0
Cliente 60_15,15,46.516666666666666,404.0
Cliente 61_15,15,46.833333333333336,961.0
Cliente 62_15,15,47.05,215.0
Cliente 63_15,15,47.36666666666667,1453.0
Cliente 64_15,15,47.766666666666666,282.0
Cliente 65_15,15,48.016666666666666,225.0
Cliente 66_15,15,50.733333333333334,143.0
Cliente 67_15,15,52.55,711.0
Cliente 68_15,15,52.96666666666667,706.0
Cliente 69_15,15,53.56666666666667,1179.0
Cliente 70_15,15,53.68333333333333,1429.0
Cliente 71_15,15,53.85,315.0
Cliente 72_15,15,54.3,92.0
Cliente 73_15,15,54.583333333333336,415.0
Cliente 74_15,15,56.11666666666667,556.0
Cliente 75_15,15,56.18333333333333,692.0
Cliente 76_15,15,56.25,546.0
Cliente 77_15,15,56.583333333333336,356.0
Cliente 78_15,15,56.61666666666667,278.0
Cliente 79_15,15,56.88333333333333,204.0
Cliente 80_15,15,57.61666666666667,290.0
Cliente 81_15,15,58.06666666666667,260.0
Cliente 82_15,15,58.35,280.0
Cliente 83_15,15,58.61666666666667,220.0
Cliente 84_15,15,58.71666666666667,368.0
Cliente 85_15,15,59.1,707.0
Cliente 86_15,15,59.55,568.0
Cliente 87_15,15,59.666666666666664,1433.0
Cliente 1_14,14,0.5166666666666667,1130.0
Cliente 2_14,14,0.6666666666666666,711.0
Cliente 3_14,14,1.85,723.0
Cliente 4_14,14,2.2333333333333334,658.0
Cliente 5_14,14,2.8833333333333333,736.0
Cliente 6_14,14,5.066666666666666,339.0
Cliente 7_14,14,5.133333333333334,97.0
Cliente 8_14,14,5.233333333333333,309.0
Cliente 9_14,14,5.466666666666667,363.0
Cliente 10_14,14,5.533333333333333,231.0
Cliente 11_14,14,5.733333333333333,465.0
Cliente 12_14,14,5.95,168.0
Cliente 13_14,14,5.966666666666667,191.0
Cliente 14_14,14,7.9,501.0
Cliente 15_14,14,8.483333333333333,1148.0
Cliente 16_14,14,9.166666666666666,732.0
Cliente 17_14,14,9.7,153.0
Cliente 18_14,14,9.933333333333334,414.0
Cliente 19_14,14,9.933333333333334,179.0
Cliente 20_14,14,9.933333333333334,432.0
Cliente 21_14,14,11.816666666666666,949.0
Cliente 22_14,14,12.3,1027.0
Cliente 23_14,14,14.333333333333334,1715.0
Cliente 24_14,14,14.466666666666667,479.0
Cliente 25_14,14,15.216666666666667,395.0
Cliente 26_14,14,17.0,101.0
