Ticket_ID,Horas,Minutos,Duracion
Cliente 1_16,16,0.7333333333333333,499.0
Cliente 2_16,16,1.1166666666666667,263.0
Cliente 3_16,16,1.3,508.0
Cliente 4_16,16,1.3833333333333333,330.0
Cliente 5_16,16,1.8,86.0
Cliente 6_16,16,1.9666666666666666,824.0
Cliente 7_16,16,2.2333333333333334,483.0
Cliente 8_16,16,2.2666666666666666,304.0
Cliente 9_16,16,2.6166666666666667,77.0
Cliente 10_16,16,3.183333333333333,103.0
Cliente 11_16,16,3.4,976.0
Cliente 12_16,16,4.133333333333334,692.0
Cliente 13_16,16,4.15,1095.0
Cliente 14_16,16,4.266666666666667,459.0
Cliente 15_16,16,5.616666666666666,835.0
Cliente 16_16,16,6.45,846.0
Cliente 17_16,16,6.95,697.0
Cliente 18_16,16,8.2,50.0
Cliente 19_16,16,8.366666666666667,670.0
Cliente 20_16,16,8.783333333333333,525.0
Cliente 21_16,16,8.8,411.0
Cliente 22_16,16,9.633333333333333,185.0
Cliente 23_16,16,9.716666666666667,219.0
Cliente 24_16,16,10.566666666666666,609.0
Cliente 25_16,16,10.85,1051.0
Cliente 26_16,16,11.2,47.0
Cliente 27_16,16,11.4,467.0
Cliente 28_16,16,11.683333333333334,445.0
Cliente 29_16,16,12.116666666666667,91.0
Cliente 30_16,16,12.566666666666666,410.0
Cliente 31_16,16,12.916666666666666,129.0
Cliente 32_16,16,14.3,377.0
Cliente 33_16,16,14.85,116.0
Cliente 34_16,16,15.533333333333333,614.0
Cliente 35_16,16,15.85,527.0
Cliente 36_16,16,15.883333333333333,336.0
Cliente 37_16,16,16.016666666666666,189.0
Cliente 38_16,16,16.716666666666665,1142.0
Cliente 39_16,16,17.55,405.0
Cliente 40_16,16,17.933333333333334,156.0
Cliente 41_16,16,18.166666666666668,533.0
Cliente 42_16,16,18.2,691.0
Cliente 43_16,16,20.416666666666668,334.0
Cliente 44_16,16,20.466666666666665,518.0
Cliente 45_16,16,20.866666666666667,584.0
Cliente 46_16,16,21.166666666666668,101.0
Cliente 47_16,16,21.2,421.0
Cliente 48_16,16,21.633333333333333,631.0
Cliente 49_16,16,22.366666666666667,1562.0
Cliente 50_16,16,22.883333333333333,368.0
Cliente 51_16,16,22.916666666666668,456.0
Cliente 52_16,16,23.233333333333334,169.0
Cliente 53_16,16,23.483333333333334,291.0
Cliente 54_16,16,23.716666666666665,258.0
Cliente 55_16,16,23.9,143.0
Cliente 56_16,16,25.083333333333332,137.0
Cliente 57_16,16,26.4,886.0
Cliente 58_16,16,27.066666666666666,83.0
Cliente 59_16,16,27.916666666666668,216.0
Cliente 60_16,16,27.933333333333334,371.0
Cliente 61_16,16,28.216666666666665,518.0
Cliente 62_16,16,28.366666666666667,200.0
Cliente 63_16,16,28.4,449.0
Cliente 64_16,16,29.0,117.0
Cliente 65_16,16,29.233333333333334,66.0
Cliente 66_16,16,29.466666666666665,407.0
Cliente 67_16,16,29.55,550.0
Cliente 68_16,16,30.05,216.0
Cliente 69_16,16,30.783333333333335,99.0
Cliente 70_16,16,31.366666666666667,1575.0
Cliente 71_16,16,32.25,46.0
Cliente 72_16,16,33.56666666666667,1030.0
Cliente 73_16,16,33.583333333333336,192.0
Cliente 74_16,16,33.8,1281.0
Cliente 75_16,16,35.666666666666664,578.0
Cliente 76_16,16,35.71666666666667,337.0
Cliente 77_16,16,35.8,122.0
Cliente 78_16,16,35.88333333333333,369.0
Cliente 79_16,16,36.03333333333333,1342.0
Cliente 80_16,16,36.06666666666667,137.0
Cliente 81_16,16,38.03333333333333,511.0
Cliente 82_16,16,38.2,708.0
Cliente 83_16,16,38.75,1145.0
Cliente 84_16,16,38.833333333333336,707.0
Cliente 85_16,16,39.166666666666664,1412.0
Cliente 86_16,16,39.21666666666667,11.0
Cliente 87_16,16,41.0,68.0
Cliente 88_16,16,41.4,2096.0
Cliente 89_16,16,41.45,759.0
Cliente 90_16,16,42.25,797.0
Cliente 91_16,16,43.15,1030.0
Cliente 92_16,16,43.46666666666667,534.0
Cliente 93_16,16,43.95,809.0
Cliente 94_16,16,44.5,188.0
Cliente 95_16,16,44.916666666666664,1021.0
Cliente 96_16,16,45.03333333333333,203.0
Cliente 97_16,16,45.766666666666666,688.0
Cliente 98_16,16,45.833333333333336,650.0
Cliente 99_16,16,46.21666666666667,927.0
Cliente 100_16,16,46.5,731.0
Cliente 101_16,16,46.81666666666667,939.0
Cliente 102_16,16,46.833333333333336,290.0
Cliente 103_16,16,48.86666666666667,702.0
Cliente 104_16,16,49.36666666666667,827.0
Cliente 105_16,16,49.81666666666667,608.0
Cliente 106_16,16,51.28333333333333,1257.0
Cliente 107_16,16,52.03333333333333,632.0
Cliente 108_16,16,52.61666666666667,1670.0
Cliente 109_16,16,53.31666666666667,844.0
Cliente 110_16,16,53.36666666666667,871.0
Cliente 111_16,16,53.81666666666667,670.0
Cliente 112_16,16,54.766666666666666,646.0
Cliente 113_16,16,54.833333333333336,387.0
Cliente 114_16,16,54.88333333333333,165.0
Cliente 115_16,16,55.016666666666666,159.0
Cliente 116_16,16,55.53333333333333,265.0
Cliente 117_16,16,55.56666666666667,326.0
Cliente 118_16,16,56.38333333333333,36.0
Cliente 119_16,16,56.516666666666666,414.0
Cliente 120_16,16,57.2,350.0
Cliente 121_16,16,57.38333333333333,3.0
Cliente 122_16,16,57.4,551.0
Cliente 123_16,16,57.416666666666664,392.0
Cliente 124_16,16,58.666666666666664,291.0
Cliente 125_16,16,58.733333333333334,84.0
Cliente 126_16,16,58.86666666666667,107.0
Cliente 127_16,16,59.833333333333336,1082.0
Cliente 128_16,16,59.88333333333333,960.0
Cliente 1_15,15,0.6833333333333333,856.0
Cliente 2_15,15,0.75,72.0
Cliente 3_15,15,1.0,639.0
Cliente 4_15,15,1.65,373.0
Cliente 5_15,15,1.95,453.0
Cliente 6_15,15,4.55,729.0
Cliente 7_15,15,4.85,400.0
Cliente 8_15,15,5.016666666666667,201.0
Cliente 9_15,15,5.333333333333333,512.0
Cliente 10_15,15,5.516666666666667,412.0
Cliente 11_15,15,6.7,509.0
Cliente 12_15,15,6.866666666666666,1930.0
Cliente 13_15,15,7.05,1024.0
Cliente 14_15,15,7.083333333333333,218.0
Cliente 15_15,15,7.433333333333334,872.0
Cliente 16_15,15,8.0,885.0
Cliente 17_15,15,8.6,354.0
Cliente 18_15,15,10.633333333333333,1105.0
Cliente 19_15,15,10.866666666666667,28.0
Cliente 20_15,15,11.383333333333333,463.0
Cliente 21_15,15,11.95,635.0
Cliente 22_15,15,12.366666666666667,11.0
Cliente 23_15,15,12.383333333333333,595.0
Cliente 24_15,15,13.15,1054.0
Cliente 25_15,15,13.183333333333334,660.0
Cliente 26_15,15,13.716666666666667,1056.0
Cliente 27_15,15,13.966666666666667,490.0
Cliente 28_15,15,14.25,601.0
Cliente 29_15,15,14.483333333333333,149.0
Cliente 30_15,15,14.75,251.0
Cliente 31_15,15,15.033333333333333,1755.0
Cliente 32_15,15,15.266666666666667,1212.0
Cliente 33_15,15,15.333333333333334,399.0
Cliente 34_15,15,15.8,45.0
Cliente 35_15,15,15.833333333333334,1791.0
Cliente 36_15,15,15.833333333333334,180.0
Cliente 37_15,15,16.35,209.0
Cliente 38_15,15,16.733333333333334,875.0
Cliente 39_15,15,17.566666666666666,858.0
Cliente 40_15,15,17.583333333333332,757.0
Cliente 41_15,15,17.65,720.0
Cliente 42_15,15,17.883333333333333,926.0
Cliente 43_15,15,18.633333333333333,510.0
Cliente 44_15,15,19.133333333333333,989.0
Cliente 45_15,15,20.4,1032.0
Cliente 46_15,15,21.266666666666666,1422.0
Cliente 47_15,15,21.666666666666668,590.0
Cliente 48_15,15,22.566666666666666,175.0
Cliente 49_15,15,22.766666666666666,529.0
Cliente 50_15,15,22.95,499.0
Cliente 51_15,15,23.016666666666666,690.0
Cliente 52_15,15,23.033333333333335,351.0
Cliente 53_15,15,23.333333333333332,483.0
Cliente 54_15,15,23.616666666666667,58.0
Cliente 55_15,15,23.883333333333333,951.0
Cliente 56_15,15,24.05,477.0
Cliente 57_15,15,24.05,387.0
Cliente 58_15,15,24.2,283.0
Cliente 59_15,15,24.45,774.0
Cliente 60_15,15,24.533333333333335,19.0
Cliente 61_15,15,25.033333333333335,989.0
Cliente 62_15,15,25.416666666666668,300.0
Cliente 63_15,15,25.566666666666666,73.0
Cliente 64_15,15,26.1,181.0
Cliente 65_15,15,26.5,114.0
Cliente 66_15,15,27.133333333333333,602.0
Cliente 67_15,15,27.466666666666665,708.0
Cliente 68_15,15,27.533333333333335,172.0
Cliente 69_15,15,27.633333333333333,357.0
Cliente 70_15,15,27.716666666666665,609.0
Cliente 71_15,15,28.616666666666667,1132.0
Cliente 72_15,15,29.216666666666665,745.0
Cliente 73_15,15,29.716666666666665,52.0
Cliente 74_15,15,30.483333333333334,34.0
Cliente 75_15,15,30.666666666666668,180.0
Cliente 76_15,15,30.766666666666666,423.0
Cliente 77_15,15,31.216666666666665,410.0
Cliente 78_15,15,31.25,25.0
Cliente 79_15,15,31.366666666666667,171.0
Cliente 80_15,15,31.6,344.0
Cliente 81_15,15,32.983333333333334,284.0
Cliente 82_15,15,33.46666666666667,146.0
Cliente 83_15,15,33.583333333333336,282.0
Cliente 84_15,15,33.6,705.0
Cliente 85_15,15,33.88333333333333,694.0
Cliente 86_15,15,34.3,533.0
Cliente 87_15,15,35.28333333333333,83.0
Cliente 88_15,15,36.95,507.0
Cliente 89_15,15,37.1,1048.0
Cliente 90_15,15,37.21666666666667,976.0
Cliente 91_15,15,38.03333333333333,2588.0
